@0 GITREV=cfd30aae7c59705939b67ed13d39dccdb3b7df99, GITCLEAN=1
@0 Create from size nx=8 ny=3
@0 dimX=8, dimY=3
@0 Invocation key is: simEE87106AA9A62174F972B9F95D3748C0
@0 Plan key is: plan1523E33258F177BA84042C34EC2F2DE1
@0 SimTraceCtf, flags:  wavelets=0 landing=1 inst=1 switch_positions=0 stalls=1
@0 Global debug flag: landing
@0 P0.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P1.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P2.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P3.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P4.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P5.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P6.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P7.0 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P0.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P1.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P2.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P3.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P4.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P5.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P6.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P7.1 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P0.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P1.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P2.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P3.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P4.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P5.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P6.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 P7.2 (hwtile) tile trace flag: inst_trace,landing,stalls
@0 LW0 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LW1 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LW2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LE0 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LE1 (iotile) tile trace flag: inst_trace,landing,stalls
@0 LE2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN0 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN1 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN3 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN4 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN5 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN6 (nul) tile trace flag: inst_trace,landing,stalls
@0 LN7 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS0 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS1 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS2 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS3 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS4 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS5 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS6 (nul) tile trace flag: inst_trace,landing,stalls
@0 LS7 (nul) tile trace flag: inst_trace,landing,stalls
@0 Architecture is: FYN
@0 Simtile is: hwtile
@0 Sim stats: config-time=0.05, nodes=1, threads=5
@0 Sim stats: tiles=46, simulated_tiles=28, hwtile=24, iotile=4, nultile=18
@44 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000001, lf=0
@44 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=0000090100000000, lf=0
@44 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=000019000000000D, lf=0
@45 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=0000190000000011, lf=0
@45 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000013, lf=0
@45 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=0000, data=0010 (+0.040(-14)), ident=0000090100000002, lf=0
@45 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0002 (+0.008(-14)), ident=000019000000000E, lf=0
@45 P6.1 (hwtile) landing C3 from link R, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=00000E0300000000, lf=0
@46 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000010, lf=0
@46 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000003, lf=0
@46 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000001, lf=0
@46 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0002 (+0.008(-14)), ident=000019000000000E, lf=0
@46 P5.1 (hwtile) landing C3 from link E, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=00000E0300000000, lf=0
@46 P6.1 (hwtile) landing C3 from link R, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=00000E0300000001, lf=0
@47 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000014, lf=0
@47 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000012, lf=0
@47 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=000019000000000F, lf=0
@47 P5.1 (hwtile) landing C3 from link E, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=00000E0300000001, lf=0
@48 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=0000190000000011, lf=0
@48 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0010 (+0.040(-14)), ident=0000090100000002, lf=0
@48 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=000019000000000F, lf=0
@49 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000013, lf=0
@49 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000015, lf=0
@49 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000010, lf=0
@50 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000012, lf=0
@50 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000090100000003, lf=0
@50 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000010, lf=0
@50 P6.1 (hwtile) landing C3 from link R, ctrl=0, idx=0000, data=0018 (+0.060(-14)), ident=00000E0300000002, lf=0
@51 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000014, lf=0
@51 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000016, lf=0
@51 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=0000190000000011, lf=0
@51 P5.1 (hwtile) landing C3 from link E, ctrl=0, idx=0000, data=0018 (+0.060(-14)), ident=00000E0300000002, lf=0
@51 P6.1 (hwtile) landing C3 from link R, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=00000E0300000003, lf=0
@52 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000013, lf=0
@52 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000012, lf=0
@52 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=0000190000000011, lf=0
@52 P5.1 (hwtile) landing C3 from link E, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=00000E0300000003, lf=0
@53 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000015, lf=0
@53 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000017, lf=0
@53 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000014, lf=0
@53 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000013, lf=0
@53 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000012, lf=0
@54 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000018, lf=0
@54 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000016, lf=0
@54 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000015, lf=0
@54 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000014, lf=0
@54 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000013, lf=0
@55 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000017, lf=0
@55 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000019, lf=0
@55 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000016, lf=0
@55 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000015, lf=0
@55 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000014, lf=0
@56 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=000019000000001A, lf=0
@56 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000018, lf=0
@56 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000017, lf=0
@56 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000016, lf=0
@56 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000015, lf=0
@57 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001B, lf=0
@57 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000019, lf=0
@57 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000018, lf=0
@57 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000017, lf=0
@57 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000016, lf=0
@58 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001C, lf=0
@58 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=000019000000001A, lf=0
@58 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000019, lf=0
@58 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000018, lf=0
@58 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000017, lf=0
@59 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001B, lf=0
@59 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0004 (+0.010(-14)), ident=000019000000001D, lf=0
@59 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=000019000000001A, lf=0
@59 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000019, lf=0
@59 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000018, lf=0
@60 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001E, lf=0
@60 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001C, lf=0
@60 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001B, lf=0
@60 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=000019000000001A, lf=0
@60 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000019, lf=0
@61 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0004 (+0.010(-14)), ident=000019000000001D, lf=0
@61 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0024, data=FFFF (-1.ffc(+16)), ident=000019000000001F, lf=0
@61 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001C, lf=0
@61 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001B, lf=0
@61 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0022, data=0000 (+0.000(-15)), ident=000019000000001A, lf=0
@62 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001E, lf=0
@62 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0004 (+0.010(-14)), ident=000019000000001D, lf=0
@62 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000020, lf=0
@62 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001C, lf=0
@62 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001B, lf=0
@63 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0024, data=FFFF (-1.ffc(+16)), ident=000019000000001F, lf=0
@63 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000021, lf=0
@63 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001E, lf=0
@63 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0004 (+0.010(-14)), ident=000019000000001D, lf=0
@63 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001C, lf=0
@64 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000020, lf=0
@64 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000022, lf=0
@64 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0024, data=FFFF (-1.ffc(+16)), ident=000019000000001F, lf=0
@64 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001E, lf=0
@64 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0004 (+0.010(-14)), ident=000019000000001D, lf=0
@65 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000023, lf=0
@65 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000021, lf=0
@65 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000020, lf=0
@65 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0024, data=FFFF (-1.ffc(+16)), ident=000019000000001F, lf=0
@65 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=000019000000001E, lf=0
@66 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000024, lf=0
@66 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000022, lf=0
@66 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000021, lf=0
@66 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000020, lf=0
@66 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0024, data=FFFF (-1.ffc(+16)), ident=000019000000001F, lf=0
@67 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000023, lf=0
@67 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000025, lf=0
@67 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000022, lf=0
@67 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000021, lf=0
@67 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=001F (+0.07c(-14)), ident=0000190000000020, lf=0
@68 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000026, lf=0
@68 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000024, lf=0
@68 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000023, lf=0
@68 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000022, lf=0
@68 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000021, lf=0
@69 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000027, lf=0
@69 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000025, lf=0
@69 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000024, lf=0
@69 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000023, lf=0
@69 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000022, lf=0
@70 LW1 (iotile) landing C0 from link R, ctrl=0, idx=0023, data=0000 (+0.000(-15)), ident=0000190000000028, lf=0
@70 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000026, lf=0
@70 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000025, lf=0
@70 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000024, lf=0
@70 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000023, lf=0
@71 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000027, lf=0
@71 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000026, lf=0
@71 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000025, lf=0
@71 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0001 (+0.004(-14)), ident=0000190000000024, lf=0
@72 P0.1 (hwtile) landing C0 from link W, ctrl=0, idx=0023, data=0000 (+0.000(-15)), ident=0000190000000028, lf=0
@72 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000027, lf=0
@72 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000026, lf=0
@72 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0003 (+0.00c(-14)), ident=0000190000000025, lf=0
@73 P1.1 (hwtile) landing C0 from link W, ctrl=0, idx=0023, data=0000 (+0.000(-15)), ident=0000190000000028, lf=0
@73 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000027, lf=0
@73 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0018 (+0.060(-14)), ident=0000190000000026, lf=0
@74 P2.1 (hwtile) landing C0 from link W, ctrl=0, idx=0023, data=0000 (+0.000(-15)), ident=0000190000000028, lf=0
@74 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0021, data=0000 (+0.000(-15)), ident=0000190000000027, lf=0
@75 P3.1 (hwtile) landing C0 from link W, ctrl=0, idx=0023, data=0000 (+0.000(-15)), ident=0000190000000028, lf=0
@81 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3E67, data=9BB4 (-1.ed0(-09)), ident=000018050000000C, lf=0
@82 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F10, data=7C21 (+1.084(+16)), ident=000018050000000E, lf=0
@82 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3ECF, data=FFD9 (-1.f64(+16)), ident=000018050000000D, lf=0
@83 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3D97, data=78B0 (+1.2c0(+15)), ident=0000180500000010, lf=0
@83 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=0000180500000012, lf=0
@83 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F1E, data=5DCC (+1.730(+08)), ident=000018050000000F, lf=0
@83 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F10, data=7C21 (+1.084(+16)), ident=000018050000000E, lf=0
@84 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F3B, data=8336 (-0.cd8(-14)), ident=0000180500000011, lf=0
@84 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=0000180500000013, lf=0
@84 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3D97, data=78B0 (+1.2c0(+15)), ident=0000180500000010, lf=0
@84 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F1E, data=5DCC (+1.730(+08)), ident=000018050000000F, lf=0
@84 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F48, data=66A1 (+1.a84(+10)), ident=0000090100000004, lf=0
@85 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=0000180500000012, lf=0
@85 LW0 (iotile) landing C5 from link R, ctrl=0, idx=0001, data=0001 (+0.004(-14)), ident=0000180500000014, lf=0
@85 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F3B, data=8336 (-0.cd8(-14)), ident=0000180500000011, lf=0
@85 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3D97, data=78B0 (+1.2c0(+15)), ident=0000180500000010, lf=0
@85 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3EFF, data=0370 (+0.dc0(-14)), ident=0000090100000005, lf=0
@85 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3F48, data=66A1 (+1.a84(+10)), ident=0000090100000004, lf=0
@86 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=0000180500000013, lf=0
@86 LW0 (iotile) landing C5 from link R, ctrl=0, idx=0018, data=0018 (+0.060(-14)), ident=0000180500000015, lf=0
@86 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=0000180500000012, lf=0
@86 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F3B, data=8336 (-0.cd8(-14)), ident=0000180500000011, lf=0
@86 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3EAB, data=3F1E (+1.c78(+00)), ident=0000090100000006, lf=0
@86 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3EFF, data=0370 (+0.dc0(-14)), ident=0000090100000005, lf=0
@87 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=0001, data=0001 (+0.004(-14)), ident=0000180500000014, lf=0
@87 LW0 (iotile) landing C5 from link R, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000180500000016, lf=0
@87 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=0000180500000013, lf=0
@87 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3F37, data=ADA4 (-1.690(-04)), ident=0000180500000012, lf=0
@87 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3D63, data=E667 (-1.99c(+10)), ident=0000090100000007, lf=0
@87 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3EAB, data=3F1E (+1.c78(+00)), ident=0000090100000006, lf=0
@88 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=0018, data=0018 (+0.060(-14)), ident=0000180500000015, lf=0
@88 LW0 (iotile) landing C5 from link R, ctrl=0, idx=0000, data=0000 (+0.000(-15)), ident=0000180500000017, lf=0
@88 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=0001, data=0001 (+0.004(-14)), ident=0000180500000014, lf=0
@88 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=3EAB, data=035D (+0.d74(-14)), ident=0000180500000013, lf=0
@88 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3E65, data=75E8 (+1.7a0(+14)), ident=0000090100000008, lf=0
@88 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3D63, data=E667 (-1.99c(+10)), ident=0000090100000007, lf=0
@89 P0.0 (hwtile) landing C5 from link W, ctrl=0, idx=0000, data=0001 (+0.004(-14)), ident=0000180500000016, lf=0
@89 LW0 (iotile) landing C5 from link R, ctrl=0, idx=3DDD, data=76EC (+1.bb0(+14)), ident=0000180500000018, lf=0
@89 P0.1 (hwtile) landing C5 from link N, ctrl=0, idx=0018, data=0018 (+0.060(-14)), ident=0000180500000015, lf=0
@89 P1.1 (hwtile) landing C5 from link W, ctrl=0, idx=0001, data=0001 (+0.004(-14)), ident=0000180500000014, lf=0
@89 P1.1 (hwtile) landing C1 from link R, ctrl=0, idx=3F15, data=0402 (+1.008(-14)), ident=0000090100000009, lf=0
@89 P2.1 (hwtile) landing C1 from link W, ctrl=0, idx=3E65, data=75E8 (+1.7a0(+14)), ident=0000090100000008, lf=0
